DPRIO Offset(hex) ,DPRIO Bit Offset ,Attribute Name ,Other DPRIO Offset (hex) ,Attribute Encoding ,DPRIO Encoding ,Block
,,,,scratch1_iqtxrxclk4,5'b10000
,,,,scratch1_iqtxrxclk5,5'b10001
,,,,scratch1_power_down,5'b11111
,,,,scratch1_ref_iqclk0,5'b00000
,,,,scratch1_ref_iqclk1,5'b00001
,,,,scratch1_ref_iqclk10,5'b01010
,,,,scratch1_ref_iqclk11,5'b01011
,,,,scratch1_ref_iqclk2,5'b00010
,,,,scratch1_ref_iqclk3,5'b00011
,,,,scratch1_ref_iqclk4,5'b00100
,,,,scratch1_ref_iqclk5,5'b00101
,,,,scratch1_ref_iqclk6,5'b00110
,,,,scratch1_ref_iqclk7,5'b00111
,,,,scratch1_ref_iqclk8,5'b01000
,,,,scratch1_ref_iqclk9,5'b01001
,[7:5],xmux_lc_scratch1_src,"",scratch1_src_coreclk,3'b011,hssi_pma_lc_refclk_select_mux
,,,,scratch1_src_iqclk,3'b001
,,,,scratch1_src_lvpecl,3'b000
115,[4:0],xpm_iqref_mux_scratch2_src,"",scratch2_iqtxrxclk0,5'b01100,hssi_pma_lc_refclk_select_mux
,,,,scratch2_iqtxrxclk1,5'b01101
,,,,scratch2_iqtxrxclk2,5'b01110
,,,,scratch2_iqtxrxclk3,5'b01111
,,,,scratch2_iqtxrxclk4,5'b10000
,,,,scratch2_iqtxrxclk5,5'b10001
,,,,scratch2_power_down,5'b11111
,,,,scratch2_ref_iqclk0,5'b00000
,,,,scratch2_ref_iqclk1,5'b00001
,,,,scratch2_ref_iqclk10,5'b01010
,,,,scratch2_ref_iqclk11,5'b01011
,,,,scratch2_ref_iqclk2,5'b00010
,,,,scratch2_ref_iqclk3,5'b00011
,,,,scratch2_ref_iqclk4,5'b00100
,,,,scratch2_ref_iqclk5,5'b00101
,,,,scratch2_ref_iqclk6,5'b00110
,,,,scratch2_ref_iqclk7,5'b00111
,,,,scratch2_ref_iqclk8,5'b01000
,,,,scratch2_ref_iqclk9,5'b01001
,[7:5],xmux_lc_scratch2_src,"",scratch2_src_coreclk,3'b011,hssi_pma_lc_refclk_select_mux
,,,,scratch2_src_iqclk,3'b001
,,,,scratch2_src_lvpecl,3'b000
116,[4:0],xpm_iqref_mux_scratch3_src,"",scratch3_iqtxrxclk0,5'b01100,hssi_pma_lc_refclk_select_mux
,,,,scratch3_iqtxrxclk1,5'b01101
,,,,scratch3_iqtxrxclk2,5'b01110
,,,,scratch3_iqtxrxclk3,5'b01111
,,,,scratch3_iqtxrxclk4,5'b10000
,,,,scratch3_iqtxrxclk5,5'b10001
