DPRIO Offset(hex) ,DPRIO Bit Offset ,Attribute Name ,Other DPRIO Offset (hex) ,Attribute Encoding ,DPRIO Encoding ,Block
,,,,rterm_code12,4'b1100
,,,,rterm_code13,4'b1101
,,,,rterm_code14,4'b1110
,,,,rterm_code15,4'b1111
,,,,rterm_code2,4'b0010
,,,,rterm_code3,4'b0011
,,,,rterm_code4,4'b0100
,,,,rterm_code5,4'b0101
,,,,rterm_code6,4'b0110
,,,,rterm_code7,4'b0111
,,,,rterm_code8,4'b1000
,,,,rterm_code9,4'b1001
,[7:4],term_n_tune,"",rterm_n0,4'b0000,hssi_pma_tx_buf
,,,,rterm_n1,4'b0001
,,,,rterm_n10,4'b1010
,,,,rterm_n11,4'b1011
,,,,rterm_n12,4'b1100
,,,,rterm_n13,4'b1101
,,,,rterm_n14,4'b1110
,,,,rterm_n15,4'b1111
,,,,rterm_n2,4'b0010
,,,,rterm_n3,4'b0011
,,,,rterm_n4,4'b0100
,,,,rterm_n5,4'b0101
,,,,rterm_n6,4'b0110
,,,,rterm_n7,4'b0111
,,,,rterm_n8,4'b1000
,,,,rterm_n9,4'b1001
117,[3:0],scratch0_x1_clock_src,"",cdr_txpll_b,4'b0100,hssi_pma_tx_cgb
,,,,cdr_txpll_t,4'b0101
,,,,fpll_bot,4'b0010
,,,,fpll_top,4'b0011
,,,,hfclk_x6_dn,4'b1011
,,,,hfclk_x6_up,4'b1010
,,,,hfclk_xn_dn,4'b1001
,,,,hfclk_xn_up,4'b1000
,,,,lcpll_bot,4'b0000
,,,,lcpll_hs,4'b0111
,,,,lcpll_top,4'b0001
,,,,same_ch_txpll,4'b0110
,,,,unused,4'b1111
,[7:4],scratch1_x1_clock_src,"",cdr_txpll_b,4'b0100,hssi_pma_tx_cgb
,,,,cdr_txpll_t,4'b0101
,,,,fpll_bot,4'b0010
,,,,fpll_top,4'b0011
,,,,hfclk_x6_dn,4'b1011
,,,,hfclk_x6_up,4'b1010
,,,,hfclk_xn_dn,4'b1001
,,,,hfclk_xn_up,4'b1000
,,,,lcpll_bot,4'b0000
,,,,lcpll_hs,4'b0111
,,,,lcpll_top,4'b0001
,,,,same_ch_txpll,4'b0110
,,,,unused,4'b1111
118,[3:0],scratch2_x1_clock_src,"",cdr_txpll_b,4'b0100,hssi_pma_tx_cgb
,,,,cdr_txpll_t,4'b0101
,,,,fpll_bot,4'b0010
,,,,fpll_top,4'b0011
,,,,hfclk_x6_dn,4'b1011
,,,,hfclk_x6_up,4'b1010
,,,,hfclk_xn_dn,4'b1001
,,,,hfclk_xn_up,4'b1000
,,,,lcpll_bot,4'b0000
,,,,lcpll_hs,4'b0111
,,,,lcpll_top,4'b0001
,,,,same_ch_txpll,4'b0110
,,,,unused,4'b1111
,[7:4],scratch3_x1_clock_src,"",cdr_txpll_b,4'b0100,hssi_pma_tx_cgb
,,,,cdr_txpll_t,4'b0101
,,,,fpll_bot,4'b0010
,,,,fpll_top,4'b0011
,,,,hfclk_x6_dn,4'b1011
,,,,hfclk_x6_up,4'b1010
,,,,hfclk_xn_dn,4'b1001
,,,,hfclk_xn_up,4'b1000
,,,,lcpll_bot,4'b0000
,,,,lcpll_hs,4'b0111
,,,,lcpll_top,4'b0001
,,,,same_ch_txpll,4'b0110
,,,,unused,4'b1111
119,0,x1_clock_source_sel,"111",cdr_txpll_b,1'b0,hssi_pma_tx_cgb
,,,,cdr_txpll_t,1'b0
,,,,fpll_bot,1'b0
,,,,fpll_bot_g1_g2,1'b1
,,,,fpll_bot_g2_lcpll_bot_g3,1'b1
,,,,fpll_bot_g2_lcpll_top_g3,1'b1
,,,,fpll_top,1'b0
,,,,fpll_top_g1_g2,1'b1
,,,,fpll_top_g2_lcpll_bot_g3,1'b1
,,,,fpll_top_g2_lcpll_top_g3,1'b1
,,,,lcpll_bot,1'b0
,,,,lcpll_bot_g1_g2,1'b1
,,,,lcpll_hs,1'b0
,,,,lcpll_top,1'b0
,,,,lcpll_top_g1_g2,1'b1
,,,,same_ch_txpll,1'b0
,,,,xn_non_bonding,1'b0
,0,pm_tx_rx_pcie_gen,"170",non_pcie,1'b0,hssi_pma_rx_buf
,,,,pcie_gen1_100mhzref,1'b1
,,,,pcie_gen1_125mhzref,1'b1
,,,,pcie_gen2_100mhzref,1'b1
,,,,pcie_gen2_125mhzref,1'b1
,,,,pcie_gen3_100mhzref,1'b1
,,,,pcie_gen3_125mhzref,1'b1
,0,pcie_gen,"170",non_pcie,1'b0,hssi_pma_channel_pll
,,,,pcie_gen1_100mhzref,1'b1
,,,,pcie_gen1_125mhzref,1'b1
,,,,pcie_gen2_100mhzref,1'b1
,,,,pcie_gen2_125mhzref,1'b1
,,,,pcie_gen3_100mhzref,1'b1
,,,,pcie_gen3_125mhzref,1'b1
,0,pcie_gen,"170",non_pcie,1'b0,hssi_pma_rx_deser
,,,,pcie_gen1_100mhzref,1'b1
,,,,pcie_gen1_125mhzref,1'b1
,,,,pcie_gen2_100mhzref,1'b1
,,,,pcie_gen2_125mhzref,1'b1
,,,,pcie_gen3_100mhzref,1'b1
,,,,pcie_gen3_125mhzref,1'b1
,1,pcie_gen3_bitwidth,"",pciegen3_narrow,1'b1,hssi_pma_tx_cgb
,,,,pciegen3_wide,1'b0
,1,pm_tx_rx_pcie_gen_bitwidth,"",pcie_gen3_16b,1'b1,hssi_pma_rx_buf
,,,,pcie_gen3_32b,1'b0
,1,pcie_gen_bitwidth,"",pcie_gen3_16b,1'b1,hssi_pma_rx_deser
,,,,pcie_gen3_32b,1'b0
,[3:2],x1_div_m_sel,"",divby2,2'b01,hssi_pma_tx_cgb
,,,,divby4,2'b10
,,,,divby8,2'b11
,,,,divbypass,2'b00
,4,invert_dfe_vref,"",inversion,1'b1,hssi_pma_rx_odi
,,,,no_inversion,1'b0
,[7:5],chgpmp_current_up_trim,"110",cp_current_trimming_up_setting0,3'b000,hssi_pma_tx_buf
,,,,cp_current_trimming_up_setting1,3'b001
,,,,cp_current_trimming_up_setting10,3'b010
,,,,cp_current_trimming_up_setting11,3'b011
,,,,cp_current_trimming_up_setting12,3'b100
,,,,cp_current_trimming_up_setting13,3'b101
,,,,cp_current_trimming_up_setting14,3'b110
,,,,cp_current_trimming_up_setting15,3'b111
,,,,cp_current_trimming_up_setting2,3'b010
,,,,cp_current_trimming_up_setting3,3'b011
,,,,cp_current_trimming_up_setting4,3'b100
,,,,cp_current_trimming_up_setting5,3'b101
,,,,cp_current_trimming_up_setting6,3'b110
,,,,cp_current_trimming_up_setting7,3'b111
,,,,cp_current_trimming_up_setting8,3'b000
,,,,cp_current_trimming_up_setting9,3'b001
,5,tdr_mode,"",select_bbpd_data,1'b0,hssi_pma_rx_deser
,,,,select_odi_data,1'b1
11A,[7:0],eq_dc_gain_trim,"11C",no_dc_gain,8'b00000000,hssi_pma_rx_buf
,,,,stg1_gain1,8'b00000000
,,,,stg1_gain2,8'b00000000
,,,,stg1_gain3,8'b00000000
,,,,stg1_gain4,8'b00000000
,,,,stg1_gain5,8'b00000000
,,,,stg1_gain6,8'b00000000
,,,,stg1_gain7,8'b00000000
,,,,stg2_gain1,8'b01000000
,,,,stg2_gain2,8'b10000000
,,,,stg2_gain3,8'b11000000
,,,,stg2_gain4,8'b00000000
,,,,stg2_gain5,8'b01000000
,,,,stg2_gain6,8'b10000000
,,,,stg2_gain7,8'b11000000
,,,,stg3_gain1,8'b11001000
,,,,stg3_gain2,8'b11010000
,,,,stg3_gain3,8'b11011000
,,,,stg3_gain4,8'b11100000
,,,,stg3_gain5,8'b11101000
,,,,stg3_gain6,8'b11110000
,,,,stg3_gain7,8'b11111000
,,,,stg4_gain1,8'b11111001
,,,,stg4_gain2,8'b11111010
,,,,stg4_gain3,8'b11111011
,,,,stg4_gain4,8'b11111100
,,,,stg4_gain5,8'b11111101
,,,,stg4_gain6,8'b11111110
,,,,stg4_gain7,8'b11111111
11B,0,pdb_rx,"",normal_rx_on,1'b1,hssi_pma_rx_buf
,,,,power_down_rx,1'b0
,1,qpi_enable,"",non_qpi_mode,1'b0,hssi_pma_rx_buf
,,,,qpi_mode,1'b1
,2,lfeq_enable,"",lfeq_mode,1'b1,hssi_pma_rx_buf
,,,,non_lfeq_mode,1'b0
,3,one_stage_enable,"",non_s1_mode,1'b0,hssi_pma_rx_buf
,,,,s1_mode,1'b1
,4,act_isource_disable,"",isrc_dis,1'b1,hssi_pma_rx_buf
,,,,isrc_en,1'b0
,5,cgm_bias_disable,"",cgmbias_dis,1'b1,hssi_pma_rx_buf
,,,,cgmbias_en,1'b0
,6,bodybias_enable,"",bodybias_dis,1'b1,hssi_pma_rx_buf
,,,,bodybias_en,1'b0
,7,bodybias_select,"",bodybias_sel1,1'b0,hssi_pma_rx_buf
,,,,bodybias_sel2,1'b1
11C,[3:0],eq_dc_gain_trim,"11A",no_dc_gain,4'b0000,hssi_pma_rx_buf
,,,,stg1_gain1,4'b0010
,,,,stg1_gain2,4'b0100
,,,,stg1_gain3,4'b0110
,,,,stg1_gain4,4'b1000
,,,,stg1_gain5,4'b1010
,,,,stg1_gain6,4'b1100
,,,,stg1_gain7,4'b1110
,,,,stg2_gain1,4'b1110
,,,,stg2_gain2,4'b1110
,,,,stg2_gain3,4'b1110
,,,,stg2_gain4,4'b1111
,,,,stg2_gain5,4'b1111
,,,,stg2_gain6,4'b1111
,,,,stg2_gain7,4'b1111
,,,,stg3_gain1,4'b1111
,,,,stg3_gain2,4'b1111
,,,,stg3_gain3,4'b1111
,,,,stg3_gain4,4'b1111
,,,,stg3_gain5,4'b1111
,,,,stg3_gain6,4'b1111
,,,,stg3_gain7,4'b1111
,,,,stg4_gain1,4'b1111
,,,,stg4_gain2,4'b1111
,,,,stg4_gain3,4'b1111
,,,,stg4_gain4,4'b1111
,,,,stg4_gain5,4'b1111
,,,,stg4_gain6,4'b1111
,,,,stg4_gain7,4'b1111
,4,term_tri_enable,"",disable_tri,1'b0,hssi_pma_rx_buf
,,,,enable_tri,1'b1
,[7:5],term_sel,"",r_ext0,3'bx00,hssi_pma_rx_buf
,,,,r_ext1,3'bx11
,,,,r_r1,3'bx01
,,,,r_r2,3'bx10
11D,0,diag_lp_en,"",dlp_off,1'b0,hssi_pma_rx_buf
,,,,dlp_on,1'b1
,0,loopback_mode,"13C|142",loopback_disabled,1'b0,hssi_pma_channel_pll
,,,,loopback_received_data,1'b1
,,,,loopback_recovered_data,1'b0
,,,,rx_refclk,1'b1
,,,,rx_refclk_cdr_loopback,1'b1
,,,,unused1,1'b1
,,,,unused2,1'b0
,1,refclk_en,"",disable,1'b0,hssi_pma_rx_buf
,,,,enable,1'b1
,2,rx_refclk_divider,"",bypass_divider,1'b0,hssi_pma_rx_buf
,,,,divide_by_2,1'b1
,3,cdrclk_to_cgb,"",cdrclk_2cgb_dis,1'b0,hssi_pma_rx_buf
,,,,cdrclk_2cgb_en,1'b1
,4,offset_pd,"",oc_en,1'b0,hssi_pma_rx_buf
,,,,oc_pd,1'b1
,5,offset_cal_pd,"",eqz1_en,1'b0,hssi_pma_rx_buf
,,,,eqz1_pd,1'b1
,6,rx_vga_oc_en,"",vga_cal_off,1'b0,hssi_pma_rx_buf
,,,,vga_cal_on,1'b1
,7,calibration_resistor_value,"13C",res_setting0,1'b0,hssi_pma_tx_buf
,,,,res_setting1,1'b1
,,,,res_setting2,1'b0
,,,,res_setting3,1'b1
11E,[7:0],offset_cancellation_ctrl,"",minus_delta1,8'b00000001,hssi_pma_rx_buf
,,,,minus_delta10,8'b00001010
,,,,minus_delta11,8'b00001011
,,,,minus_delta12,8'b00001100
,,,,minus_delta13,8'b00001101
,,,,minus_delta14,8'b00001110
,,,,minus_delta15,8'b00001111
,,,,minus_delta2,8'b00000010
,,,,minus_delta3,8'b00000011
,,,,minus_delta4,8'b00000100
,,,,minus_delta5,8'b00000101
,,,,minus_delta6,8'b00000110
,,,,minus_delta7,8'b00000111
,,,,minus_delta8,8'b00001000
,,,,minus_delta9,8'b00001001
,,,,plus_delta1,8'b00010000
,,,,plus_delta10,8'b10100000
,,,,plus_delta11,8'b10110000
,,,,plus_delta12,8'b11000000
,,,,plus_delta13,8'b11010000
,,,,plus_delta14,8'b11100000
,,,,plus_delta15,8'b11110000
,,,,plus_delta2,8'b00100000
,,,,plus_delta3,8'b00110000
,,,,plus_delta4,8'b01000000
,,,,plus_delta5,8'b01010000
,,,,plus_delta6,8'b01100000
,,,,plus_delta7,8'b01110000
,,,,plus_delta8,8'b10000000
,,,,plus_delta9,8'b10010000
,,,,volt_0mv,8'b00000000
11F,0,bypass_eqz_stages_234,"",bypass_off,1'b0,hssi_pma_rx_buf
,,,,byypass_stages_234,1'b1
,1,vccela_supply_voltage,"",vccela_0p9v,1'b1,hssi_pma_rx_buf
,,,,vccela_1p1v,1'b0
,2,input_vcm_sel,"",high_vcm,1'b0,hssi_pma_rx_buf
,,,,low_vcm,1'b1
,3,rx_sel_bias_source,"",bias_int,1'b1,hssi_pma_rx_buf
,,,,bias_vcmdrv,1'b0
,[5:4],eq_bw_sel,"",eq_bw_1,2'b00,hssi_pma_rx_buf
,,,,eq_bw_2,2'b01
,,,,eq_bw_3,2'b10
,,,,eq_bw_4,2'b11
,[7:6],vga_bandwidth_select,"",vga_bw_1,2'b00,hssi_pma_rx_buf
,,,,vga_bw_2,2'b01
,,,,vga_bw_3,2'b10
,,,,vga_bw_4,2'b11
120,[3:0],vcm_sel,"",vcm_setting_00,4'b0000,hssi_pma_rx_buf
,,,,vcm_setting_01,4'b0001
,,,,vcm_setting_02,4'b0010
,,,,vcm_setting_03,4'b0011
,,,,vcm_setting_04,4'b0100
,,,,vcm_setting_05,4'b0101
,,,,vcm_setting_06,4'b0110
,,,,vcm_setting_07,4'b0111
,,,,vcm_setting_08,4'b1000
,,,,vcm_setting_09,4'b1001
,,,,vcm_setting_10,4'b1010
,,,,vcm_setting_11,4'b1011
,,,,vcm_setting_12,4'b1100
,,,,vcm_setting_13,4'b1101
,,,,vcm_setting_14,4'b1110
,,,,vcm_setting_15,4'b1111
,[5:4],vcm_current_add,"",vcm_current_1,2'b01,hssi_pma_rx_buf
,,,,vcm_current_2,2'b10
,,,,vcm_current_3,2'b11
,,,,vcm_current_default,2'b00
,6,duty_cycle_correction_reference1,"171",dcc_ref1_0,1'b0,hssi_pma_tx_buf
,,,,dcc_ref1_1,1'b0
,,,,dcc_ref1_10,1'b1
,,,,dcc_ref1_11,1'b1
,,,,dcc_ref1_12,1'b1
,,,,dcc_ref1_13,1'b1
,,,,dcc_ref1_14,1'b1
,,,,dcc_ref1_15,1'b1
,,,,dcc_ref1_2,1'b0
,,,,dcc_ref1_3,1'b0
,,,,dcc_ref1_4,1'b0
,,,,dcc_ref1_5,1'b0
,,,,dcc_ref1_6,1'b0
,,,,dcc_ref1_7,1'b0
,,,,dcc_ref1_8,1'b1
,,,,dcc_ref1_9,1'b1
,7,tri_driver,"",tri_driver_disable,1'b0,hssi_pma_tx_buf
,,,,tri_driver_enable,1'b1
121,[3:0],offset_cancellation_coarse,"",coarse_setting_00,4'b0000,hssi_pma_rx_buf
,,,,coarse_setting_01,4'b0001
,,,,coarse_setting_02,4'b0010
,,,,coarse_setting_03,4'b0011
,,,,coarse_setting_04,4'b0100
,,,,coarse_setting_05,4'b0101
,,,,coarse_setting_06,4'b0110
,,,,coarse_setting_07,4'b0111
,,,,coarse_setting_08,4'b1000
,,,,coarse_setting_09,4'b1001
,,,,coarse_setting_10,4'b1010
,,,,coarse_setting_11,4'b1011
,,,,coarse_setting_12,4'b1100
,,,,coarse_setting_13,4'b1101
,,,,coarse_setting_14,4'b1110
,,,,coarse_setting_15,4'b1111
,[6:4],offset_cancellation_fine,"",fine_setting_00,3'b000,hssi_pma_rx_buf
,,,,fine_setting_01,3'b001
,,,,fine_setting_02,3'b010
,,,,fine_setting_03,3'b011
,,,,fine_setting_04,3'b100
,,,,fine_setting_05,3'b101
,,,,fine_setting_06,3'b110
,,,,fine_setting_07,3'b111
,7,RESERVED,,,,
122,[1:0],lfeq_zero_control,"",lfeq_setting_0,2'b00,hssi_pma_rx_buf
,,,,lfeq_setting_1,2'b01
,,,,lfeq_setting_2,2'b10
,,,,lfeq_setting_3,2'b11
,[7:2],rx_atb_select,"",atb_disable,6'b000000,hssi_pma_rx_buf
123,0,pdb,"",dfe_enable,1'b1,hssi_pma_rx_dfe
,,,,dfe_powerdown,1'b0
,,,,dfe_reset,1'b1
,1,pdb_fixedtap,"",fixtap_dfe_enable,1'b1,hssi_pma_rx_dfe
,,,,fixtap_dfe_powerdown,1'b0
,2,pdb_floattap,"",floattap_dfe_enable,1'b1,hssi_pma_rx_dfe
,,,,floattap_dfe_powerdown,1'b0
,3,pdb_fxtap4t7,"",fxtap4t7_enable,1'b1,hssi_pma_rx_dfe
,,,,fxtap4t7_powerdown,1'b0
,[6:4],sel_fxtapstep_inc,"",fxtap234567_step_inc,3'b111,hssi_pma_rx_dfe
,,,,fxtap2345_step_inc,3'b011
,,,,fxtap2367_step_inc,3'b101
,,,,fxtap23_step_inc,3'b001
,,,,fxtap4567_step_inc,3'b110
,,,,fxtap45_step_inc,3'b010
,,,,fxtap67_step_inc,3'b100
,,,,fxtap_step_no_inc,3'b000
,7,sel_fltapstep_inc,"",fltap_step_inc,1'b1,hssi_pma_rx_dfe
,,,,fltap_step_no_inc,1'b0
124,[2:0],sel_fxtapstep_dec,"",fxtap234567_step_dec,3'b111,hssi_pma_rx_dfe
,,,,fxtap2345_step_dec,3'b011
,,,,fxtap2367_step_dec,3'b101
,,,,fxtap23_step_dec,3'b001
,,,,fxtap4567_step_dec,3'b110
,,,,fxtap45_step_dec,3'b010
,,,,fxtap67_step_dec,3'b100
,,,,fxtap_step_no_dec,3'b000
,3,sel_fltapstep_dec,"",fltap_step_dec,1'b1,hssi_pma_rx_dfe
,,,,fltap_step_no_dec,1'b0
,4,RESERVED,,,,
,5,dft_en,"",dft_disable,1'b0,hssi_pma_rx_dfe
,,,,dft_enalbe,1'b1
,6,sel_oc_en,"",off_canc_disable,1'b0,hssi_pma_rx_dfe
,,,,off_canc_enable,1'b1
,6,sel_oc_en,"",off_canc_disable,1'b0,hssi_pma_rx_odi
,,,,off_canc_enable,1'b1
,7,RESERVED,,,,
125,[7:0],oc_sa_d0c0,"",oc_sa_d0c0[7:0],DIRECT MAPPED,hssi_pma_rx_dfe
126,[7:0],oc_sa_d1c0,"",oc_sa_d1c0[7:0],DIRECT MAPPED,hssi_pma_rx_dfe
127,[7:0],oc_sa_d0c180,"",oc_sa_d0c180[7:0],DIRECT MAPPED,hssi_pma_rx_dfe
128,[7:0],oc_sa_d1c180,"",oc_sa_d1c180[7:0],DIRECT MAPPED,hssi_pma_rx_dfe
129,[7:0],oc_sa_c90,"",oc_sa_c90[7:0],DIRECT MAPPED,hssi_pma_rx_dfe
12A,[7:0],oc_sa_c270,"",oc_sa_c270[7:0],DIRECT MAPPED,hssi_pma_rx_dfe
12B,[7:0],oc_sa_adp1,"",oc_sa_adp1[7:0],DIRECT MAPPED,hssi_pma_rx_dfe
12C,[7:0],oc_sa_adp2,"",oc_sa_adp2[7:0],DIRECT MAPPED,hssi_pma_rx_dfe
12F,[4:0],atb_select,"",atb_disable,5'b00000,hssi_pma_rx_dfe
,,,,atb_sel0,5'b00001
,,,,atb_sel1,5'b00010
,,,,atb_sel10,5'b00011
,,,,atb_sel11,5'b00100
,,,,atb_sel12,5'b00101
,,,,atb_sel13,5'b00110
,,,,atb_sel14,5'b00111
,,,,atb_sel15,5'b01000
,,,,atb_sel16,5'b01001
,,,,atb_sel17,5'b01010
,,,,atb_sel18,5'b01011
,,,,atb_sel19,5'b01100
,,,,atb_sel2,5'b01101
,,,,atb_sel20,5'b01110
,,,,atb_sel21,5'b01111
,,,,atb_sel22,5'b10000
,,,,atb_sel23,5'b10001
,,,,atb_sel24,5'b10010
,,,,atb_sel25,5'b10011
,,,,atb_sel26,5'b10100
,,,,atb_sel27,5'b10101
,,,,atb_sel28,5'b10110
,,,,atb_sel29,5'b10111
,,,,atb_sel3,5'b11000
,,,,atb_sel30,5'b11001
,,,,atb_sel4,5'b11010
,,,,atb_sel5,5'b11011
,,,,atb_sel6,5'b11100
,,,,atb_sel7,5'b11101
,,,,atb_sel8,5'b11110
,,,,atb_sel9,5'b11111
,[6:5],duty_cycle_correction_bandwidth_dn,"",dcd_bw_dn_0,2'b00,hssi_pma_tx_buf
,,,,dcd_bw_dn_1,2'b01
,,,,dcd_bw_dn_2,2'b10
,,,,dcd_bw_dn_3,2'b11
,7,dcd_clk_div_ctrl,"",dcd_ck_div128,1'b0,hssi_pma_tx_buf
,,,,dcd_ck_div256,1'b1
130,[3:0],sel_probe_tstmx,"",probe_fltap1_coeff,4'b1011,hssi_pma_rx_dfe
,,,,probe_fltap2_coeff,4'b1100
,,,,probe_fltap3_coeff,4'b1101
,,,,probe_fltap4_coeff,4'b1110
,,,,probe_fxtap10_coeff,4'b1010
,,,,probe_fxtap1_coeff,4'b0001
,,,,probe_fxtap2_coeff,4'b0010
,,,,probe_fxtap3_coeff,4'b0011
,,,,probe_fxtap4_coeff,4'b0100
,,,,probe_fxtap5_coeff,4'b0101
,,,,probe_fxtap6_coeff,4'b0110
,,,,probe_fxtap7_coeff,4'b0111
,,,,probe_fxtap8_coeff,4'b1000
,,,,probe_fxtap9_coeff,4'b1001
,,,,probe_none,4'b1111
,,,,probe_tstmx_none,4'b0000
,[7:4],RESERVED,,,,
132,0,set_cdr_vco_speed_fix,"134|135|136",set_cdr_vco_speed_fix[7],DIRECT MAPPED,hssi_pma_channel_pll
,1,cdr_powerdown_mode,"",power_down,1'b0,hssi_pma_channel_pll
,,,,power_up,1'b1
,2,set_cdr_vco_speed_fix,"134|135|136",set_cdr_vco_speed_fix[6],DIRECT MAPPED,hssi_pma_channel_pll
,3,chgpmp_vccreg,"133",vreg_fw0,1'b0,hssi_pma_channel_pll
,,,,vreg_fw1,1'b0
,,,,vreg_fw2,1'b0
,,,,vreg_fw3,1'b0
,,,,vreg_fw4,1'b1
,,,,vreg_fw5,1'b1
,,,,vreg_fw6,1'b1
,,,,vreg_fw7,1'b1
,[5:4],reverse_serial_loopback,"13C",loopback_data_0_1,2'b10,hssi_pma_channel_pll
,,,,loopback_data_no_posttap,2'b00
,,,,loopback_data_with_posttap,2'b01
,,,,no_loopback,2'bxx
,[7:6],set_cdr_vco_speed_pciegen3,"138|13C|172|175",cdr_vco_max_speedbin_pciegen3,2'b10,hssi_pma_channel_pll
,,,,cdr_vco_min_speedbin_pciegen3,2'b10
133,0,gpon_lck2ref_control,"",gpon_lck2ref_off,1'b0,hssi_pma_channel_pll
,,,,gpon_lck2ref_on,1'b1
,1,cdr_phaselock_mode,"",ignore_lock,1'b1,hssi_pma_channel_pll
,,,,no_ignore_lock,1'b0
,[3:2],chgpmp_vccreg,"132",vreg_fw0,2'b00,hssi_pma_channel_pll
,,,,vreg_fw1,2'b01
,,,,vreg_fw2,2'b10
,,,,vreg_fw3,2'b11
,,,,vreg_fw4,2'b00
,,,,vreg_fw5,2'b01
,,,,vreg_fw6,2'b10
,,,,vreg_fw7,2'b11
,4,ltd_ltr_micro_controller_select,"103",ltd_ltr_pcs,1'b0,hssi_pma_channel_pll
,,,,ltd_ucontroller,1'b1
,,,,ltr_ucontroller,1'b1
,[7:5],chgpmp_current_up_pd,"",cp_current_pd_up_setting0,3'b000,hssi_pma_channel_pll
,,,,cp_current_pd_up_setting1,3'b001
,,,,cp_current_pd_up_setting2,3'b010
,,,,cp_current_pd_up_setting3,3'b011
,,,,cp_current_pd_up_setting4,3'b100
134,[2:0],lck2ref_delay_control,"",lck2ref_delay_1,3'b001,hssi_pma_channel_pll
,,,,lck2ref_delay_2,3'b010
,,,,lck2ref_delay_3,3'b011
,,,,lck2ref_delay_4,3'b100
,,,,lck2ref_delay_5,3'b101
,,,,lck2ref_delay_6,3'b110
,,,,lck2ref_delay_7,3'b111
,,,,lck2ref_delay_off,3'b000
,3,RESERVED,,,,
,[5:4],bbpd_data_pattern_filter_select,"",bbpd_data_pat_1,2'b01,hssi_pma_channel_pll
,,,,bbpd_data_pat_2,2'b10
,,,,bbpd_data_pat_3,2'b11
,,,,bbpd_data_pat_off,2'b00
,6,set_cdr_vco_speed_fix,"132|135|136",set_cdr_vco_speed_fix[4],DIRECT MAPPED,hssi_pma_channel_pll
,7,txpll_hclk_driver_enable,"135",false,1'bx,hssi_pma_channel_pll
,,,,true,1'b1
135,[1:0],lf_resistor_pfd,"",lf_pfd_setting0,2'b00,hssi_pma_channel_pll
,,,,lf_pfd_setting1,2'b01
,,,,lf_pfd_setting2,2'b10
,,,,lf_pfd_setting3,2'b11
,[3:2],lf_resistor_pd,"",lf_pd_setting0,2'b00,hssi_pma_channel_pll
,,,,lf_pd_setting1,2'b01
,,,,lf_pd_setting2,2'b10
,,,,lf_pd_setting3,2'b11
,4,lf_ripple_cap,"",lf_no_ripple,1'b0,hssi_pma_channel_pll
,,,,lf_ripple_cap1,1'b1
,5,chgpmp_current_up_trim,"170",cp_current_trimming_up_setting0,1'b0,hssi_pma_channel_pll
,,,,cp_current_trimming_up_setting1,1'b0
,,,,cp_current_trimming_up_setting10,1'b1
,,,,cp_current_trimming_up_setting11,1'b1
,,,,cp_current_trimming_up_setting12,1'b1
,,,,cp_current_trimming_up_setting13,1'b1
,,,,cp_current_trimming_up_setting14,1'b1
,,,,cp_current_trimming_up_setting15,1'b1
,,,,cp_current_trimming_up_setting2,1'b0
,,,,cp_current_trimming_up_setting3,1'b0
,,,,cp_current_trimming_up_setting4,1'b0
,,,,cp_current_trimming_up_setting5,1'b0
,,,,cp_current_trimming_up_setting6,1'b0
,,,,cp_current_trimming_up_setting7,1'b0
,,,,cp_current_trimming_up_setting8,1'b1
,,,,cp_current_trimming_up_setting9,1'b1
,6,set_cdr_vco_speed_fix,"132|134|136",set_cdr_vco_speed_fix[5],DIRECT MAPPED,hssi_pma_channel_pll
,7,txpll_hclk_driver_enable,"134",false,1'b0,hssi_pma_channel_pll
,,,,true,1'b1
136,[3:0],set_cdr_vco_speed_fix,"132|134|135",set_cdr_vco_speed_fix[3:0],DIRECT MAPPED,hssi_pma_channel_pll
,[5:4],vco_overrange_voltage,"",vco_overrange_off,2'b00,hssi_pma_channel_pll
,,,,vco_overrange_ref_1,2'b01
,,,,vco_overrange_ref_2,2'b10
,,,,vco_overrange_ref_3,2'b11
,[7:6],vco_underrange_voltage,"",vco_underange_off,2'b00,hssi_pma_channel_pll
,,,,vco_underange_ref_1,2'b01
,,,,vco_underange_ref_2,2'b10
,,,,vco_underange_ref_3,2'b11
137,0,set_cdr_vco_reset,"",false,1'b1,hssi_pma_channel_pll
,,,,true,1'b0
,1,set_cdr_v2i_enable,"",false,1'b0,hssi_pma_channel_pll
,,,,true,1'b1
,[6:2],set_cdr_vco_speed,"",set_cdr_vco_speed[4:0],DIRECT MAPPED,hssi_pma_channel_pll
,7,diag_loopback_enable,"",false,1'b0,hssi_pma_channel_pll
,,,,true,1'b1
138,[4:0],set_cdr_vco_speed_pciegen3,"132|13C|172|175",cdr_vco_max_speedbin_pciegen3,5'b00010,hssi_pma_channel_pll
,,,,cdr_vco_min_speedbin_pciegen3,5'b00010
,5,auto_reset_on,"",auto_reset_off,1'b0,hssi_pma_channel_pll
,,,,auto_reset_on,1'b1
,6,cdr_odi_select,"",sel_cdr,1'b0,hssi_pma_channel_pll
,,,,sel_odi,1'b1
,7,fb_select,"",direct_fb,1'b1,hssi_pma_channel_pll
,,,,iqtxrxclk_fb,1'b0
139,[2:0],chgpmp_current_pfd,"",cp_current_pfd_setting0,3'b000,hssi_pma_channel_pll
,,,,cp_current_pfd_setting1,3'b001
